document_id,user_id,viewed_at,document_title,course_name,university_name,category_id,category_name,premium,rating,pages,word_count,ID,Name,Last Name,Passport Number
2031960,11376884,2020-11-30 20:39:39,Exphil - Sluttester - Sammendrag Examen philosophicum,Examen philosophicum,Universitetet i Oslo,7,Summaries,1,8,21,10367,1403,Lauren,Wilson,7048389091
7690420,11539416,2020-11-30 20:39:40,Bedriften oppsummering,Bedriften,Handelshøyskolen BI,7,Summaries,1,0,15,5139,1404,Kelly,Myers,1694314205
7662379,13167580,2020-11-30 20:39:30,Science Learning Points Notes,Organisation Science,Handelshøyskolen BI,3,Lecture notes,1,2,83,29021,1405,Kristin,Beard,7180497386
4261801,13007132,2020-11-30 20:39:28,Kortsvarsspørsmål – Bedriften,Bedriften,Handelshøyskolen BI,8,Mandatory assignments,1,22,51,14802,1406,Thomas,Gordon,7903569606
6090062,6356750,2020-11-30 20:39:24,Argumenterende tekst,Examen philosophicum,Universitetet i Oslo,8,Mandatory assignments,1,5,3,890,1407,Justin,Thornton,8628367620
3233414,6356750,2020-11-30 20:39:22,Peter Singer - Alle dyr er likeverdige,Examen philosophicum,Universitetet i Oslo,10,Essays,1,11,4,838,1408,Daniel,Wu,3507515459
6381223,9695582,2020-11-30 20:39:03,"Eksamen Juni 2019, svar",Sosiale medier,Handelshøyskolen BI,4,Past exams,1,7,24,5217,1409,Christopher,Caldwell,9570221277
6336929,11090216,2020-11-30 20:39:03,Miljøet og valg - Miljø og bærekraftig,Bedriften,Handelshøyskolen BI,8,Mandatory assignments,1,0,3,728,1410,Charles,Wall,4749129142
9479119,8465600,2020-11-30 20:39:01,Bærekraftig markedsføring,Bærekraftig markedsføring,Handelshøyskolen BI,3,Lecture notes,1,1,10,1195,1411,Brenda,Roberson,4518767139
6589191,12254532,2020-11-30 20:38:54,Multinasjonale selskaper og globalisering Fasit,Bedriften,Handelshøyskolen BI,8,Mandatory assignments,1,0,2,567,1412,Kimberly,Moore,8427544462
10352148,11266466,2020-11-30 20:38:48,HIS EKSAMEN vår,Bedriften,Handelshøyskolen BI,4,Past exams,1,0,7,2452,1413,Brittany,Price,8993352257
9337851,13007132,2020-11-30 20:38:49,Bedriften kortsvarsspm,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,50,44,13160,1414,Sean,Allen,9140978692
10352148,11266466,2020-11-30 20:38:48,HIS EKSAMEN vår,Bedriften,Handelshøyskolen BI,4,Past exams,1,0,7,2452,1415,James,Davis,1546848540
2219306,12254532,2020-11-30 20:38:49,#9 Globalisering og multinasjonale bedrifter,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,3,7,1094,1416,Joshua,Castro,7471432721
2006486,11467520,2020-11-30 20:38:39,Årsakene til den første revolusjonen,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,8,2,566,1417,Victoria,Collins,7397960170
2063108,11376884,2020-11-30 20:38:35,Eksamensøving exphil,Examen philosophicum,Universitetet i Oslo,10,Essays,1,43,18,6940,1418,Teresa,Bauer,5224001732
7468097,13021384,2020-11-30 20:38:32,Forbrukeratferd,Forbrukeratferd,Handelshøyskolen BI,3,Lecture notes,1,8,10,3324,1419,Jennifer,Clark,4222320052
2089067,12099990,2020-11-30 20:38:27,Kapittel 11 – Prispolitikk,Markedsføring-grunnkurs,Norges teknisk-naturvitenskapelige universitet,3,Lecture notes,1,10,6,690,1420,Richard,Harvey,3729679414
3671149,12109902,2020-11-30 20:38:26,Studiespørsmål svar,Exphil,Universitetet i Stavanger,6,Practical,0,82,29,7882,1421,Jamie,Vazquez,4611328182
6335239,11266466,2020-11-30 20:38:23,"Eksamen 6 Desember 2018, svar",Bedriften,Handelshøyskolen BI,4,Past exams,1,2,19,7315,1422,John,Jimenez,3556294435
9088103,11321684,2020-11-30 20:38:20,B. førindustrielle historie forelesning 2,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,2,3,983,1423,Beverly,Jackson,9537567859
9337851,13007132,2020-11-30 20:38:16,Bedriften kortsvarsspm,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,50,44,13160,1424,Billy,Pena,1167068067
4281437,11266466,2020-11-30 20:38:12,"Eksamen 4 Desember 2018, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,Past exams,1,5,4,923,1425,Seth,Navarro,2329615969
6557598,12104924,2020-11-30 20:38:11,Eksamensbesvarelse ExPhil - Karakter A,Examen philosophicum,Universitetet i Oslo,4,Past exams,1,5,8,1964,1426,Wanda,Bush,9534908615
10389836,12499026,2020-11-30 20:38:06,Grønmo notater Metode eksamen,Samfunnsvitskapleg metode,Universitetet i Bergen,7,Summaries,0,0,61,23306,1427,Alyssa,Oliver,2619146359
3163395,11467520,2020-11-30 20:37:58,Første industrielle revolusjonen,Bedriften,Handelshøyskolen BI,7,Summaries,0,2,2,812,1428,Cindy,Walton,3542011586
4265750,12833492,2020-11-30 20:37:56,"Case tema 4 - Sykepleie ved sykdommer i nyre og urinveier, mannlige og kvinnelige kjønnsorgan",Sykepleie ved ulike helsetilstander 1,Universitetet i Agder,8,Mandatory assignments,0,0,22,4508,1429,Molly,Henry,1397760418
2784315,12379494,2020-11-30 20:37:56,"Eksamen 2017, spørsmål",Makroøkonomi II,Universitetet i Bergen,4,Past exams,1,2,2,245,1430,Michael,Martin,1964454317
2031960,12104924,2020-11-30 20:37:38,Exphil - Sluttester - Sammendrag Examen philosophicum,Examen philosophicum,Universitetet i Oslo,7,Summaries,1,8,21,10367,1431,Tonya,Martin,4259982632
6593180,12972302,2020-11-30 20:37:26,Nyrene-og-urinveiene,Farmasi grunnemne,Norges Arktiske Universitet,3,Lecture notes,0,0,2,435,1432,Paul,Roberts,1157873960
3332577,12104924,2020-11-30 20:37:16,Exphil 2 (etikk) - oppsummering,Examen philosophicum,Universitetet i Oslo,7,Summaries,1,14,4,1319,1433,William,Foster,5900816548
3332576,12104924,2020-11-30 20:37:14,Exphil 1 (filosofi) - oppsummering,Examen philosophicum,Universitetet i Oslo,7,Summaries,1,22,20,5632,1434,Stephen,Johns,2798844199
2074317,10113876,2020-11-30 20:37:06,"Stress, PTSD og personalomsorg",Personalpsykologi,Universitetet i Bergen,7,Summaries,0,3,3,658,1435,Katherine,Roberts,2695777031
2063108,12104924,2020-11-30 20:37:06,Eksamensøving exphil,Examen philosophicum,Universitetet i Oslo,10,Essays,1,43,18,6940,1436,Joseph,Davidson,2285072192
6541679,12679896,2020-11-30 20:37:05,Interessenter og interessentanalyse,Strategi,Handelshøyskolen BI,3,Lecture notes,1,2,2,425,1437,Reginald,Hunter,3961025072
2112823,12878490,2020-11-30 20:37:04,SprÅk OG Argumentasjon,Examen philosophicum - seminarmodell,Universitetet i Bergen,7,Summaries,1,15,21,4298,1438,Ruth,Sanchez,8264919977
4281437,11266466,2020-11-30 20:37:01,"Eksamen 4 Desember 2018, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,Past exams,1,5,4,923,1439,Stacy,Haas,7409836585
3192680,12499026,2020-11-30 20:37:01,Notater til Issues and Methods in Comparative Politics av Todd Landman,Samfunnsvitskapleg metode,Universitetet i Bergen,1,Book solutions,0,1,3,748,1440,Kristina,Elliott,3965293535
2061281,12379494,2020-11-30 20:36:55,"Eksamen 2016, spørsmål og svar",Motivasjonspsykologi,Universitetet i Bergen,4,Past exams,1,24,31,15382,1441,Nicole,Evans,3758866260
3175650,11467520,2020-11-30 20:36:48,Den andre industrielle revolusjon,Bedriften,Handelshøyskolen BI,7,Summaries,1,3,5,1392,1442,Cheryl,Parker,1218908915
9721531,11407592,2020-11-30 20:36:48,Kortsvarsspørsmål,Bedriften,Handelshøyskolen BI,4,Past exams,0,0,15,4185,1443,Justin,Murray,1257493475
7044050,13021384,2020-11-30 20:36:45,Kap. 9 - Prestasjonsledelse (medarbeidersamtaler), PersonalledelseÅr 2,Universitetet i Stavanger,3,Lecture notes,0,0,5,1069,1444,Jacob,Rodriguez,9324712854
5927338,12379494,2020-11-30 20:36:42,Met102 eksamen - Sammendrag Samfunnsvitskapleg metode,Samfunnsvitskapleg metode,Universitetet i Bergen,7,Summaries,1,8,34,5680,1445,Whitney,Murphy,6926893710
10377606,12972302,2020-11-30 20:36:43,"Revidert, Behandling av Skabb",Farmasi grunnemne,Norges Arktiske Universitet,8,Mandatory assignments,0,0,2,686,1446,Kirk,Moody,9318812447
7098963,7991886,2020-11-30 20:36:41,Bedriften-kortsvarsoppgaver,Bedriften,Handelshøyskolen BI,7,Summaries,1,1,21,5565,1447,Brooke,Greene,4672950245
6806968,8285568,2020-11-30 20:36:42,Forklaring-kunnskapsmal-bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,0,-1,18,6307,1448,Randy,Robinson,9510263617
2695126,10113876,2020-11-30 20:36:31,"Prøve/øvelseseksamen 2017, spørsmål og svar",Personalpsykologi,Universitetet i Bergen,4,Past exams,0,5,3,1470,1449,Derrick,Bennett,7916038622
4281437,11407592,2020-11-30 20:36:25,"Eksamen 4 Desember 2018, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,Past exams,1,5,4,923,1450,Cynthia,Yates,5826904009
10376555,11266466,2020-11-30 20:36:23,"Joseph A. Scumpeter, innovasjon og økonomisk vekst 2020",Bedriften,Handelshøyskolen BI,8,Mandatory assignments,1,0,1,516,1451,Christopher,Fitzpatrick,8461137385
6008529,11539416,2020-11-30 20:36:18,Kortsvarsspørsmål til Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,0,0,57,14405,1452,Daisy,Soto,5079018767
2036442,7991886,2020-11-30 20:36:13,Kortsvar-bedriften - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,228,21,5567,1453,William,Wall,7756197948
9380863,11407592,2020-11-30 20:36:10,Egeninteressens- Problem,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,4,5,2088,1454,Susan,Deleon,979015347
4265750,12833492,2020-11-30 20:36:09,"Case tema 4 - Sykepleie ved sykdommer i nyre og urinveier, mannlige og kvinnelige kjønnsorgan",Sykepleie ved ulike helsetilstander 1,Universitetet i Agder,8,Mandatory assignments,0,0,22,4508,1455,Heather,Hernandez,6010510295
10364098,12154464,2020-11-30 20:35:57,Arbeidskrav Case 1,Mikroøkonomi,Handelshøyskolen BI,8,Mandatory assignments,1,0,9,1634,1456,Jessica,Brown,5596313974
10376555,11266466,2020-11-30 20:35:40,"Joseph A. Scumpeter, innovasjon og økonomisk vekst 2020",Bedriften,Handelshøyskolen BI,8,Mandatory assignments,1,0,1,516,1457,Michael,Smith,8293354038
6461289,12931606,2020-11-30 20:35:32,Kortsvarsspørsmål - Bedriften høsten 2019,Bedriften,Handelshøyskolen BI,8,Mandatory assignments,0,0,5,950,1458,Rachel,Pineda,1545125185
4571321,13179396,2020-11-30 20:35:19,Marilyn Friedman,Examen philosophicum,Universitetet i Oslo,3,Lecture notes,1,1,2,648,1459,Lisa,Contreras,38556653
5613297,11539416,2020-11-30 20:35:19,Introduksjon Bedriften,Bedriften,Handelshøyskolen BI,3,Lecture notes,0,2,3,602,1460,Steven,Thompson,5154549001
3030684,11407592,2020-11-30 20:35:03,Bedriften-kortsvarsspm,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,19,22,5689,1461,Ethan,Evans,967860559
2617457,12878490,2020-11-30 20:35:04,"Eksamen 2013, spørsmål og svar",Examen philosophicum - seminarmodell,Universitetet i Bergen,4,Past exams,1,3,7,1449,1462,Jose,Garrison,2770918744
9365370,11266466,2020-11-30 20:34:57,Eksamen 2020 - Min besvarelse.  Fikk karakteren C,Bedriften,Handelshøyskolen BI,6,Practical,1,0,4,1126,1463,Michael,Ryan,4297091403
6335239,11052904,2020-11-30 20:34:54,"Eksamen 6 Desember 2018, svar",Bedriften,Handelshøyskolen BI,4,Past exams,1,2,19,7315,1464,Stephanie,Colon,630240274
4625971,13025282,2020-11-30 20:34:46,Sameie,Privatrett 2,Universitetet i Sørøst-Norge,7,Summaries,0,0,4,1067,1465,James,Kim,3421427676
9512307,5780180,2020-11-30 20:34:41,Øvingsoppgave Markedsføringsledelse 1 Jysk AS,Økonomistyring,Handelshøyskolen BI,6,Practical,1,15,2,331,1466,Ralph,Gonzalez,1348722021
10375367,11407592,2020-11-30 20:34:41,Oppsummering av bedriften,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,9,8,1294,1467,Ashley,Williams,6738871270
6277200,11052904,2020-11-30 20:34:36,"Eksamen 8 Desember 2018, spørsmål og svar",Bedriften,Handelshøyskolen BI,4,Past exams,0,0,24,6271,1468,Justin,Kelley,3106654510
2785153,13179396,2020-11-30 20:34:30,Oppsummeringer Flex Phil,Examen philosophicum,Universitetet i Oslo,3,Lecture notes,1,2,4,1539,1469,Matthew,Roberts,8544430545
3164561,13155834,2020-11-30 20:34:18,Kortsvar 4,Bedriften,Handelshøyskolen BI,7,Summaries,1,2,2,478,1470,Kimberly,Bradley,4823781519
2006486,11760282,2020-11-30 20:34:16,Årsakene til den første revolusjonen,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,8,2,566,1471,Ronald,Pineda,9816884485
2112818,12878490,2020-11-30 20:34:17,Exphil generelt om estetikk,Examen philosophicum - seminarmodell,Universitetet i Bergen,3,Lecture notes,1,5,4,976,1472,Jacqueline,Nguyen,1232687414
2548470,11407592,2020-11-30 20:34:13,Bedriften,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,22,28,4448,1473,Scott,Miller,7378021885
3252092,7991886,2020-11-30 20:33:48,Sammendrag av kapittel 9 bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,0,4,2337,1474,Stuart,Jackson,9080159743
4582721,5780180,2020-11-30 20:33:46,Markedsføringsledelse øvelsesoppgave 1,Markedsføringsledelse,Handelshøyskolen BI,8,Mandatory assignments,0,10,2,293,1475,Michael,Nelson,7150056951
10375367,11266466,2020-11-30 20:33:29,Oppsummering av bedriften,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,9,8,1294,1476,Brandon,Terry,9502420539
8983822,11448296,2020-11-30 20:33:23,1 Bedriften Introduksjon kortsvar,Bedriften,Handelshøyskolen BI,6,Practical,1,6,2,483,1477,Catherine,Fisher,8544251628
3177668,12498914,2020-11-30 20:33:19,Markedsføring-Sammendrag,Markedsføring-grunnkurs,Norges teknisk-naturvitenskapelige universitet,7,Summaries,1,54,88,33154,1478,Larry,Abbott,7530547009
3954817,13195276,2020-11-30 20:33:18,svar på læringsutbytte om Sirkulasjonssystemet,Sykepleie,Universitetet i Sørøst-Norge,5,Other,1,15,22,2379,1479,Jessica,Thompson,4698272559
7871763,13169376,2020-11-30 20:32:59,Arbeidskravene dok - Hjelpeark,Finansregnskap og regnskapsanalyse,Handelshøyskolen BI,3,Lecture notes,1,1,10,1201,1480,Christine,Hughes,2180687386
2074650,12498914,2020-11-30 20:32:57,Sammendrag Markedsføring,Markedsføring-grunnkurs,Norges teknisk-naturvitenskapelige universitet,7,Summaries,1,24,85,18625,1481,Lance,Ritter,2720306709
6476824,7991886,2020-11-30 20:32:52,Kapittel 8 - Sammendrag Bedriften Kompendium HIS3410,Bedriften,Handelshøyskolen BI,7,Summaries,1,0,5,1271,1482,Michelle,Wilson,3449441130
2074691,11790570,2020-11-30 20:32:49,EXFAC0015 - Sammendrag Historien i samfunnet,Historien i samfunnet,Norges teknisk-naturvitenskapelige universitet,7,Summaries,0,3,9,4545,1483,Suzanne,Vasquez,1521582605
2090807,11790570,2020-11-30 20:32:34,Oppsummering Hroar - Sammendrag Psykologiens historie,Psykologiens historie,Norges teknisk-naturvitenskapelige universitet,7,Summaries,0,-1,2,594,1484,Chad,Guzman,1194014603
9337851,13199820,2020-11-30 20:32:30,Bedriften kortsvarsspm,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,50,44,13160,1485,Ryan,Flores,8727432343
10177427,12498914,2020-11-30 20:32:24,Markedsføring - kap 2,Markedsføring-grunnkurs,Norges teknisk-naturvitenskapelige universitet,6,Practical,0,0,10,2070,1486,Janice,Kemp,6410223709
2095126,13203406,2020-11-30 20:32:17,Begreper SGO1001 - Sammendrag Innføring i Samfunnsgeografi,Innføring i Samfunnsgeografi,Universitetet i Oslo,7,Summaries,1,4,19,5170,1487,Eileen,Clark,6499862429
3211512,7991886,2020-11-30 20:32:04,Bedriften 8,Bedriften,Handelshøyskolen BI,5,Other,1,2,1,160,1488,Kaitlin,Randolph,6167893127
2112820,12533536,2020-11-30 20:32:02,Filosofi for humanister,Examen philosophicum - seminarmodell,Universitetet i Bergen,3,Lecture notes,1,2,7,1813,1489,Erica,Edwards,4988162572
5613269,12964520,2020-11-30 20:31:50,Notater matte 1,Matematikk 1,Norges teknisk-naturvitenskapelige universitet,3,Lecture notes,1,2,7,0,1490,Raymond,Estes,8014638688
6246833,13021384,2020-11-30 20:31:42,Kapittel 11- Innovasjon OG Samfunn,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,2,10,2344,1491,John,Jones,7651466206
3582180,12964520,2020-11-30 20:31:41,Forelesningsnotater i Mikroøkonomi,Mikroøkonomi I,Oslomet - storbyuniversitetet,3,Lecture notes,1,0,37,8156,1492,Ann,Beck,9058414206
4702133,11266466,2020-11-30 20:31:41,Begreper - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,1,3,15,3599,1493,Hunter,Mcdaniel,4204493323
3464299,10112384,2020-11-30 20:31:40,Jobbtilfredshet,Arbeids- og organisasjonspsykologi,Universitetet i Bergen,7,Summaries,1,3,7,2630,1494,Monique,Pratt,1966722614
2074650,12498914,2020-11-30 20:31:37,Sammendrag Markedsføring,Markedsføring-grunnkurs,Norges teknisk-naturvitenskapelige universitet,7,Summaries,1,24,85,18625,1495,Tiffany,Perez,587913182
7634786,13152802,2020-11-30 20:31:36,Respirasjonssystemet,Anatomi,Høgskolen i Østfold,7,Summaries,0,3,25,3348,1496,Joe,Burke,7631855983
6353883,7991886,2020-11-30 20:31:30,Bedriften kapittel 9,Bedriften,Handelshøyskolen BI,7,Summaries,0,0,6,1098,1497,John,Brown,3178434573
2784218,11790570,2020-11-30 20:31:26,Psykologiens historie,Psykologiens Historie,Norges teknisk-naturvitenskapelige universitet,3,Lecture notes,1,1,31,7725,1498,Nicole,Keith,4018301145
6062947,12964520,2020-11-30 20:31:18,Matte FOR ØK - Fagoppgave- min besvarelse,Matematikk for økonomer,Handelshøyskolen BI,8,Mandatory assignments,1,2,9,301,1499,Karen,Fritz,3864061010
6536654,12415970,2020-11-30 20:31:14,Arbeidskrav 2 ORG - Oppgave om Jobbtilfredshet vs jobbengasjement og læring,"Psykologi, organisasjon og ledelse",Handelshøyskolen BI,8,Mandatory assignments,1,0,3,687,1500,Timothy,Logan,7301522613
7912570,11052904,2020-11-30 20:31:13,"A besvarelse, samfunnsansvaret til en bedrift",Etikk og samfunnsansvar,Universitetet i Sørøst-Norge,4,Past exams,0,4,3,1947,1501,Richard,Thompson,3569565562
6132009,12964520,2020-11-30 20:31:13,Formler matte,Matematikk for økonomer,Handelshøyskolen BI,6,Practical,1,2,2,0,1502,Rebekah,Edwards,7811330682
10277883,13021384,2020-11-30 20:31:04,Kapittel 10 – Innovasjon og samfunn,Bedriften,Handelshøyskolen BI,9,Tutorial work,0,0,2,312,1503,Douglas,Gonzales,9234554997
7005863,13170638,2020-11-30 20:31:04,Risikoregulering," Politikk, beslutninger og risikoÅr 3",Universitetet i Stavanger,7,Summaries,0,0,11,4020,1504,Whitney,Wilcox,8980481215
7634786,13152802,2020-11-30 20:30:54,Respirasjonssystemet,Anatomi,Høgskolen i Østfold,7,Summaries,0,3,25,3348,1505,Matthew,Abbott,5959406636
2171675,13203426,2020-11-30 20:30:53,Begrepsliste i ExPhil,"Examen philosophicum, Tromsøvarianten",Norges Arktiske Universitet,7,Summaries,1,16,6,1564,1506,Stacy,Martinez,7419878960
3305279,11182794,2020-11-30 20:30:50,Casesamling i faget Organisasjon og ledelseny 2018,Markedsføring-grunnkurs,Norges teknisk-naturvitenskapelige universitet,6,Practical,0,1,55,13121,1507,Antonio,Thompson,9327387960
7044050,13021384,2020-11-30 20:30:44,Kap. 9 - Prestasjonsledelse (medarbeidersamtaler), PersonalledelseÅr 2,Universitetet i Stavanger,3,Lecture notes,0,0,5,1069,1508,James,Gonzalez,3736986330
10177427,13105486,2020-11-30 20:30:37,Markedsføring - kap 2,Markedsføring-grunnkurs,Norges teknisk-naturvitenskapelige universitet,6,Practical,0,0,10,2070,1509,Albert,Edwards,6550822630
9597579,13173274,2020-11-30 20:30:34,Bedriften-HIS3410-Sammendrag,Bedriften,Handelshøyskolen BI,7,Summaries,1,1,103,21206,1510,Wendy,Kelly,9638548267
2784216,11790570,2020-11-30 20:30:34,Oppsummering - Sammendrag Psykologiens Historie,Psykologiens Historie,Norges teknisk-naturvitenskapelige universitet,7,Summaries,1,13,8,1905,1511,Marcus,Vega,1699832839
5472882,12606560,2020-11-30 20:30:31,Kortsvar-1-11 - Sammendrag Bedriften,Bedriften,Handelshøyskolen BI,7,Summaries,0,0,26,9235,1512,Christopher,Ball,810777768
10378166,13173274,2020-11-30 20:30:30,Bedriften Recap,Bedriften,Handelshøyskolen BI,7,Summaries,0,2,27,4772,1513,Nicole,West,6448215335
3954815,13152802,2020-11-30 20:30:30,svar på læringsutbytte i respirasjonssystemet,Sykepleie,Universitetet i Sørøst-Norge,5,Other,0,4,18,2183,1514,Natalie,Williams,7155443806
5528964,12782992,2020-11-30 20:30:28,Lederskap notater - Sammendrag Bedriften Kompendium HIS3410,Bedriften,Handelshøyskolen BI,7,Summaries,0,0,3,1222,1515,Kayla,Kramer,2003605467
10386237,13173274,2020-11-30 20:30:28,Bedriften - Kortsvarspørsmål kap 1-8,Bedriften,Handelshøyskolen BI,7,Summaries,1,2,13,4829,1516,David,Moore,6263218962
4261801,13007132,2020-11-30 20:30:27,Kortsvarsspørsmål – Bedriften,Bedriften,Handelshøyskolen BI,8,Mandatory assignments,1,22,51,14802,1517,Lawrence,Vaughan,3149925092
2548470,13007132,2020-11-30 20:30:23,Bedriften,Bedriften,Handelshøyskolen BI,3,Lecture notes,1,22,28,4448,1518,Paul,Hooper,880937970
2791813,12498914,2020-11-30 20:30:21,Formler - En formelsamling i bedriftsøkonomi,Bedriftsøkonomi,Norges teknisk-naturvitenskapelige universitet,6,Practical,1,22,2,291,1519,Karen,Hill,2749174893
6817683,13105486,2020-11-30 20:30:21,Kap. 2 Markedsføringens omgivelser,Markedsføring-grunnkurs,Norges teknisk-naturvitenskapelige universitet,7,Summaries,0,0,6,295,1520,Cynthia,Lopez,9748090777
5677942,12964520,2020-11-30 20:30:20,Markedsføring Eksamen,Markedsføring og etikk,Oslomet - storbyuniversitetet,7,Summaries,1,3,10,2240,1521,Margaret,Kim,4969431339
